"id","title","url","tags","post_date","scrap_date","content"
55539223,"Serverless - Lambda Layers ""Cannot find module 'request'""","https://stackoverflow.com/questions/55539223/serverless-lambda-layers-cannot-find-module-request","{aws-lambda,serverless-framework,aws-serverless}","2019-04-05 15:51:41+03","2024-05-17 04:57:54.811037+03","When I deploy my serverless api using The lambda layer gets created but when I go to run the function is gives me this error But if I upload the zip file manually through the console the exactly same file thats uploaded when I deploy it works fine Any one have any idea why this is happening Thats what my serverless yaml script looks like "
55542422,"How to get URL endpoint detail as variable in Serverless Framework's `serverless.yml` file?","https://stackoverflow.com/questions/55542422/how-to-get-url-endpoint-detail-as-variable-in-serverless-frameworks-serverless","{amazon-web-services,aws-lambda,aws-api-gateway,serverless-framework}","2019-04-05 19:46:34+03","2024-05-17 04:57:55.752577+03","Using Serverless Framework to deploy AWS Lambda functions Serverless creates or receives the specific URL endpoint string I want to use that string as a variable in another section of the serverless yml specification file Is that URL endpoint available as a variable in serverless yml The Serverless Framework documentation on AWSrelated variables does not seem to answer that case Details my serverless yml contains a provider specification similar to and a functions section starting with After a serverless deploy profile [myawsprofile] the Lambda function sampleexperimentsstagingroundcontrol is reported to be available at endpoint https1a234bc5de executeapi euwest1 amazonaws comstagingroundcontrol Question is there a variable in Serverless available that contains that 1a234bc5de or 1a234bc5de executeapi or perhaps even 1a234bc5de executeapi euwest1 amazonaws com Obviously I can also construct the last two if I know the first With that variable I can construct the full URL endpoint which I need in another place in the serverless yml file N B That 1a234bc5de is not a dynamically generated random string my current project is per stage per region fixed to the same string Perhaps that string is generated at AWS Lambda or AWS API Gateway"
55557911,"Is there a front-end open source for Parse like ""http://adminca.com/""?","https://stackoverflow.com/questions/55557911/is-there-a-front-end-open-source-for-parse-like-http-adminca-com","{parse-platform,serverless-framework,serverless,mbaas,faas}","2019-04-07 10:23:51+03","2024-05-17 04:57:56.19903+03","In my company our team needs an admin panel like adminca Adminca is slow to connect in our country so I want to build an adminca website using open source for just a few people in our team Can you give me some advice"
55560495,"How to put items in dynamodb using c# lambda functions using AWSSDK.Dynamodbv2 using serverless framework","https://stackoverflow.com/questions/55560495/how-to-put-items-in-dynamodb-using-c-sharp-lambda-functions-using-awssdk-dynamod","{c#,amazon-web-services,aws-lambda,amazon-dynamodb,serverless-framework}","2019-04-07 15:15:21+03","2024-05-17 04:57:57.237573+03","I am trying to write a lambda function which does CRUD operations on DynamoDB using serverless framework in C I downloaded a nuget package and used putitem getitems functions but in cloudwatch the error was like no credential file found I added roles in my serverless yml file why do I need to add credentials again I really want this solution in C I used boto3 for python it never asked for aws credentials in code other than roles "
55574154,"Function ""SaveSlotDetails"" does not presented in serverless.yml","https://stackoverflow.com/questions/55574154/function-saveslotdetails-does-not-presented-in-serverless-yml","{serverless-framework,serverless,aws-step-functions,aws-serverless}","2019-04-08 13:03:49+03","2024-05-17 04:57:58.353859+03","I am using npm package httpswww npmjs compackageserverlessstepfunctionsoffline for running step functions offline However I get the output form serverless as Function SaveSlotDetails does not presented in serverless yml I have follwed the steps exactly as per the documentation but I am not able to run the step function locally Below is my serverless yml file content for the related context I have tried using both function names createSubscription and CreateSubscription but nothing helps I checked issues previously raised but does not help much I am tried using versions 2 1 2 and 2 1 1 but does not work Any help would be appreciated"
55574283,"What is the best way to handle node_modules in a microservice architecture project using serverless framework on AWS Lambda?","https://stackoverflow.com/questions/55574283/what-is-the-best-way-to-handle-node-modules-in-a-microservice-architecture-proje","{node.js,mongoose,aws-lambda,serverless-framework}","2019-04-08 13:11:16+03","2024-05-17 04:57:59.314027+03","Here I am using this architecture please suggest me a better one I am new in this field Project structure"
55590156,"Serverless Offline undefined module when loaded from lambda layer","https://stackoverflow.com/questions/55590156/serverless-offline-undefined-module-when-loaded-from-lambda-layer","{amazon-web-services,serverless-framework,serverless}","2019-04-09 10:02:59+03","2024-05-17 04:58:00.027944+03","I have the following project tree Where nodejs folder is a lambda layer defined in the following serverless yaml The layer1 only contains UUID package So when I try to run the lambda locally using serverless offline plugin it says cannot find module UUID But when I deploy the code to AWS it run like a charm Any way we can get lambda layers running locally for testing purpose and for speeding up the development Or is there any way where I can dynamically set the node_module path to point to the layer folder during the development and once I need to push to production it change the path to the proper one"
55600767,"How to Deploy dotnet core functions using the Serverless Framework?","https://stackoverflow.com/questions/55600767/how-to-deploy-dotnet-core-functions-using-the-serverless-framework","{amazon-web-services,.net-core,aws-lambda,serverless-framework,serverless}","2019-04-09 20:23:13+03","2024-05-17 04:58:01.036459+03","I am finding it a challenge to properly package and deploy dotnet functions using dotnet core 2 1 runtime utilizing Serverless to AWS Lambda I am not finding any examples other than ones that use the SAM and dotnet deploy lambdaserverless commands Example How do you package up a visual studio aws serverless project Using command line and Serverless what needs to be done to properly deploy a dotnet core function to AWS Lambda Is this even possible using the Serverless Framework"
55606567,"SequelizeJS Can't connect to RDS Instance on ""MY"" internet","https://stackoverflow.com/questions/55606567/sequelizejs-cant-connect-to-rds-instance-on-my-internet","{node.js,sequelize.js,amazon-rds,serverless-framework,serverless-offline}","2019-04-10 07:02:26+03","2024-05-17 04:58:02.066064+03","I have a NodeJSServerless Framework API up and running on AWS Lambda It is connected to an AWS RDS which was working fine however all of a sudden it cannot connect to the RDS Instance only on my office internet The API and database connection works fine on my home internet and even on mobile data The API works fine when deployed on AWS Lambda EC2 Instance successful database connections Security Group has inbound traffic access open for PORT 3306 You can find the repo here "
55612331,"How to include folder but excluding some files inside that folder when packaging for serverless?","https://stackoverflow.com/questions/55612331/how-to-include-folder-but-excluding-some-files-inside-that-folder-when-packaging","{serverless-framework,serverless,aws-serverless}","2019-04-10 12:15:36+03","2024-05-17 04:58:02.782888+03","I want to include node_modules but exclude the bin dir and the cache and yarnintegrity files since they take up space on the lambda Like wise I would like to include the server folder but exclude the tests and eslint config files But neither work and the files are not excluded What is the correct way to do this"
55614236,"AWS x-ray not generating","https://stackoverflow.com/questions/55614236/aws-x-ray-not-generating","{node.js,amazon-web-services,aws-lambda,serverless-framework,aws-xray}","2019-04-10 13:48:08+03","2024-05-17 04:58:03.545853+03","I am trying to generate an xray using aws xray but it is not generating Currently I am generating it for a lambda function in node js I have tried below example but still it is not generating and in serverless yml Is there anything I am missing"
55633805,"lambda@edge functions without hardcoding variables","https://stackoverflow.com/questions/55633805/lambdaedge-functions-without-hardcoding-variables","{serverless-framework,aws-lambda-edge}","2019-04-11 13:35:11+03","2024-05-17 04:58:04.329285+03","I am using the serverless framework and I am building all my resources all at once I have lambda function in AWS cloudfront viewer request side and the function needs access to cognito user pool id Since I am not able to pass environment variables to lambda functions I have no choice but to hard code the user pool id in the lambda function which is very annoying to say the least But things get even worst I am not able to get the user pool id until I deploy everything then pick the user pool id and hard code it in the function and then redeploy Is there a better solution to all this"
55640097,"AWS Lambda with Cognito right approach","https://stackoverflow.com/questions/55640097/aws-lambda-with-cognito-right-approach","{amazon-web-services,amazon-cognito,serverless-framework}","2019-04-11 19:44:17+03","2024-05-17 04:58:05.245872+03","I would like to make a simple API available to a client The client uses the output of my API within his application The API is a pretty simple one I am deploying with the serverless framework to AWS Lambda The functions exposed via the API do not use any other AWS services like S3 etc My question is what kind of authentication to use I was thinking to try to use cognito for this 1 Question Does this make sense Or is for this simple use case even an easier option available 2 Question So I get this right I would first create a user pool Then create an identity pool based on this user pool 3 Question At the end my client gets the access token from cognito and attaches is to the header in the request This gives him then access through API Gateway to my REST API and the lambda function is triggered But how does the client in the first place can create an account doe the user pool Am I involved i this"
54977598,"Building a multi page serverless application using AWS Lambdas Serverless application model","https://stackoverflow.com/questions/54977598/building-a-multi-page-serverless-application-using-aws-lambdas-serverless-applic","{amazon-web-services,aws-lambda,serverless-framework,serverless,aws-serverless}","2019-03-04 06:19:16+02","2024-05-17 04:58:07.17397+03","I am new to the serverless application model for the web and want to understand a few things I went through the AWS Building your first serverless tutorial and have a couple of questions I am used to the MVC model of LEMP or using NET Thanks "
54980249,"Include exclude packages in serverless yml from same folder","https://stackoverflow.com/questions/54980249/include-exclude-packages-in-serverless-yml-from-same-folder","{node.js,amazon-web-services,aws-lambda,serverless-framework,serverless}","2019-03-04 09:31:17+02","2024-05-17 04:58:07.767611+03","I have a node_modules folder from there i want to exclude only few modules but other modules should be added while packaging How can i do that Also how to exclude some modules using regex like in my node_modules I have created custom modules that starts with mdrequest mdmodels etc so i want to exclude only these modules from packaging Thanks in advance "
54984191,"Tag missing from API Gateway when using tags in serverless","https://stackoverflow.com/questions/54984191/tag-missing-from-api-gateway-when-using-tags-in-serverless","{serverless-framework,serverless,aws-serverless}","2019-03-04 13:21:13+02","2024-05-17 04:58:08.689281+03","I put tag information in tags in provider of serverless yml After executing sls deploy I checked lambda from console of AWS tag setting was done However when we confirmed the apigateway from AWS console the tag information was empty How can I tag information to the API gateway resource"
55019923,"Upload image to Cloudinary via Lambda using node.js","https://stackoverflow.com/questions/55019923/upload-image-to-cloudinary-via-lambda-using-node-js","{node.js,lambda,serverless-framework,cloudinary}","2019-03-06 09:43:56+02","2024-05-17 04:58:11.509071+03","I am working on a Serverless Webapp node js and have come across a problem which has been blocking me now for 2 days Scenario User comes to the site uploads an image directly to our S3 bucket Event is fired and is added to the AWS SQS queue ready for Lambda to pick up Lambda picks up the image key Lambda then connects to Cloudinary via SDK Lambda then tries to upload via the SDK command cloudinary v2 uploader upload s3bucketnamefilename error result console log error result Problem Nothing gets uploaded to Cloudinary no Errors are found in Cloudwatch console log is empty from callback The S3 bucket is whitelisted I have created a file in my S3 wellknowncloudinarycloud_name index js imageTransform js"
55026399,"Allow serverless lambda to be called by cloud watch","https://stackoverflow.com/questions/55026399/allow-serverless-lambda-to-be-called-by-cloud-watch","{aws-lambda,serverless-framework,aws-serverless}","2019-03-06 15:15:32+02","2024-05-17 04:58:12.610273+03","I have one lambda function within my serverless yml It looks somehow like this It works pretty well and out of the box lambda gets called every 2 hours When I add new rule in AWS Console and sets the newly created lambda as a target it also works Both AWS Console and Serverless framework creates on the background policy that events amazonaws com service can invoke this specific function The policy looks somehow like this I would like to define rule s programatically and without the need to maintain those permissions What I do is I create rule then I create target similarly as described in docs httpsdocs aws amazon comAmazonCloudWatchlatesteventsRunLambdaSchedule html Without the permission step it doesnt work I would like to have generic permission on the serverless yml level that enables the lambda to be called by any existing or not yet existing rules so I care only about rules and targets I mean something that would say Grant cloud watch permission to invoke any lambda function with any rule defined on my account That would increase usability of my function alot more Is it possible to define same policy that gets usually generated by AWS Console code above but little more generic and within serverless yml file Update I end up trying example bellow It was supposed to create generic rule Though it showed up it didnt work and my lambda never got called by programatically created rules until I added explicit SourceArn that maps exactly one rule to one single specific function I am doing it also programatically in three steps 1 Create rule 2 Create target 3 Create permission For delete I need proceed in reverse order I didnt find if this not allowing wildcards is bug or intentional behaviour "
55068409,"Give Lambda Invoke permission to ApiGateway with one deployment","https://stackoverflow.com/questions/55068409/give-lambda-invoke-permission-to-apigateway-with-one-deployment","{amazon-web-services,aws-api-gateway,serverless-framework,serverless}","2019-03-08 17:46:22+02","2024-05-17 04:58:13.201916+03","I wrote resources in my serverless yml like below When I sls deploy below error occured An error occurred LoginApiToInvokeLambda Function not found arnawslambdaapnortheast1xxxxxxxxxxxxfunctionapidevlogin Service AWSLambda Status Code 404 Error Code ResourceNotFoundException In the initial deployment I thought that permissions were set before creating lambda functions Therefore I commented out LoginApiToInvokeLambda in my serverless yml I sls deploy again it succeeded But ApiGateway does not have permission to invoke lambda After that I restored the commented out part and sls deploy Finally I was able to give ApiGateway the permission of Lambda invoke Is there a way to accomplish this at the same time"
55069013,"How to render new lines with Pino.js","https://stackoverflow.com/questions/55069013/how-to-render-new-lines-with-pino-js","{node.js,logging,aws-lambda,serverless-framework}","2019-03-08 18:29:51+02","2024-05-17 04:58:14.218705+03","I have a node app that uses the aws serverless framework For some reason pino is not rendering \n characters My logs ending up looking something like notice the \n in the code block formatting instead of"
55073549,"Safe way to backup env.yml - Serverless Framework","https://stackoverflow.com/questions/55073549/safe-way-to-backup-env-yml-serverless-framework","{security,serverless-framework}","2019-03-09 02:50:47+02","2024-05-17 04:58:15.117696+03","It is best practice to put sensitive environment variables into env yml and reference them in serverless yml Of course this also means not checking env yml into a code repository So where is a safe place to store a backup of env yml We have a number of microservices so we are accumulating several env yml files for our projects Even sharing them among devs and keeping them updated can become a bit of an issue they really could benefit from version control but security trumps convenience so we keep them out of git I would be interested to hear how others manage secrets config in general "
55074559,"Serverless plugin domain manager not reducing the resource limit","https://stackoverflow.com/questions/55074559/serverless-plugin-domain-manager-not-reducing-the-resource-limit","{aws-api-gateway,amazon-route53,serverless-framework,serverless-plugins}","2019-03-09 06:12:01+02","2024-05-17 04:58:16.163057+03","I ran into the 200 resource limit on cloudformation when using serverless I saw on the blog that using the domain manager will help mitigate this issue by freeing a few resources from the api gateway After implementing this I realized it did nothing to help resource limit Do I need to do something else after this I am not sure if I should remove my sls stack and redeploy it"
55079725,"Serverless Webtask Function - Invalid verification code","https://stackoverflow.com/questions/55079725/serverless-webtask-function-invalid-verification-code","{serverless-framework,algolia,serverless,hugo}","2019-03-09 16:57:12+02","2024-05-17 04:58:17.278881+03","I am trying to install a Serverless Webtask Function that can automatically update my Algolia index each time my static site hugo is updated using web hooks Unfortunately I can not create a a Webtasks profile Eveytime I try to execute serverless config credentials provider webtasks to create a new profile it says Invalid verification code Here is my environment information OS darwin Node Version 10 15 Serverless Version 1 38 0 Thank you for your help "
55091595,"Connect to remote MongoDB from Serverless/Lambda","https://stackoverflow.com/questions/55091595/connect-to-remote-mongodb-from-serverless-lambda","{node.js,mongodb,amazon-ec2,aws-lambda,serverless-framework}","2019-03-10 19:36:39+02","2024-05-17 04:58:18.068666+03","Using ServerlessLambda and Node I am failing to connect to a remote MongoDB database The database is hosted on a separate EC2 server Heres my Serverless function code Heres part of Serverless config file I have had a surprising amount of trouble with this Tried every combination I can think of for the mongo URI tried using useNewUrlParser tried connecting to a different remote database hosted on Compose com Everything I have done has resulting in errors When I secondguess my EC2MongoDB server permissions I remember that I have no problem connecting via command line on my Mac using this command I think you have everything you would need to repro Any thoughts Any clue might help "
55094540,"How to call AWS lambda function in my PHP code to send emails","https://stackoverflow.com/questions/55094540/how-to-call-aws-lambda-function-in-my-php-code-to-send-emails","{php,amazon-web-services,api,aws-lambda,serverless-framework}","2019-03-11 02:35:57+02","2024-05-17 04:58:19.52186+03","I have created a PHP script which uses PHP Mailer and Twilio API to send emails and SMS messages to some clients Now when I run that script it takes very long to send even to only one client Is it possible to create an AWS lambda function and pass the parameters to from etc from my PHP code to that lambda function and then that function will run in the background to send emails and SMS messages"
55105631,"Importing serverless-http error - Cannot invoke an expression whose type lacks a call signature","https://stackoverflow.com/questions/55105631/importing-serverless-http-error-cannot-invoke-an-expression-whose-type-lacks-a","{typescript,aws-lambda,serverless-framework}","2019-03-11 15:50:03+02","2024-05-17 04:58:20.143162+03","Im using AWS with Serverless Framework v1 36 3 with TypeScript Today when I make a deploy the whole APILambdas was affected and in my IDE I see some issue from tslint The problem is the way to importing serverlesshttp v1 9 1 using When I call serverless api app it come with that error TS2349 Cannot invoke an expression whose type lacks a call signature Type typeof import node_modulesserverlesshtt has no compatible call signatures To Fix it I changed the import and it work again What is the difference between import as serverless from serverlesshttp and const serverless require serverlesshttp I always I use import as serverless from serverlesshttp I the error appear in the serverlesshttp v1 9 1 Thanks in advances "
55112507,"How to use a specific version of aws-sdk in lambda function building by serverless and webpack?","https://stackoverflow.com/questions/55112507/how-to-use-a-specific-version-of-aws-sdk-in-lambda-function-building-by-serverle","{amazon-web-services,webpack,aws-lambda,aws-sdk,serverless-framework}","2019-03-12 00:47:43+02","2024-05-17 04:58:21.160963+03","I need to use a higher version of awssdk than what lambda function provides by default I am using serverless framework and webpack to build my serverless application In serverless I can include or exclude dependencies in serverless yml configuration So I can provide my own awssdk in the package But in my webpack config I have this configuration which relies on awssdk on lambda container When I remove this to not use the awssdk provided by lambda I am getting JavaScript heap out of memory error What is the best way to accomplish this task"
54428908,"Understanding input in scheduled events in the serverless framework?","https://stackoverflow.com/questions/54428908/understanding-input-in-scheduled-events-in-the-serverless-framework","{node.js,aws-lambda,serverless-framework}","2019-01-29 20:13:20+02","2024-05-17 04:58:23.273485+03","I am trying to pass some inputs into my lambda function on a specific event and am researching ways of doing it The serverless documentation shows examples of defining an input like such serverless yml I am still unsure what exactly this is and how it can be accessed if at all from my handlers js function If someone could demystify this it would be highly appreciated "
54429564,"Creating a lambda function as an event handler for an S3 bucket","https://stackoverflow.com/questions/54429564/creating-a-lambda-function-as-an-event-handler-for-an-s3-bucket","{amazon-s3,serverless-framework}","2019-01-29 21:06:19+02","2024-05-17 04:58:24.036443+03","I am trying to do something pretty simple I want to create a lambda function an S3 bucket and make the lambda function the event handler for the S3 bucket using the serverless framework Heres my definition file But when I run I get Does anyone know what is wrong"
54430743,"How to get an AWS SSM Key Arn from an Alias using CloudFormation?","https://stackoverflow.com/questions/54430743/how-to-get-an-aws-ssm-key-arn-from-an-alias-using-cloudformation","{amazon-web-services,serverless-framework,amazon-kms}","2019-01-29 22:44:52+02","2024-05-17 04:58:24.685771+03","Is it possible to get a KMS Key ARN using CloudFormation using an alias I want to give specific permissions to a Key in my AWS Account Something like the following"
54440671,"How to handle multiple AWS AppSync service versions","https://stackoverflow.com/questions/54440671/how-to-handle-multiple-aws-appsync-service-versions","{amazon-web-services,versioning,serverless-framework,aws-appsync}","2019-01-30 12:27:39+02","2024-05-17 04:58:25.524596+03","I have an iOS app which works with AWS AppSync deployed through the Serverless Framework Until then every update to the API were nonbreaking changes Today I need to make breaking changes to the service How do I do so without preventing not uptodate apps from working Do I have to create a new AppSync API for every new version "
54454395,"Cannot access restApiId & restApiRootResourceId for cross stack reference in serverless yml","https://stackoverflow.com/questions/54454395/cannot-access-restapiid-restapirootresourceid-for-cross-stack-reference-in-ser","{aws-cloudformation,serverless-framework}","2019-01-31 06:12:51+02","2024-05-17 04:58:26.62511+03","Since I had an issue of 200 resource error I found a way of using cross stack reference by dividing into different services I managed to do that by using the crossstack reference The issue is I cannot give the restApiId restApiRootResourceId dynamically Right now am statically setting ids into the service2 Basically the service1 looks like And the service2 looks like this As the above service2 config I cannot reference the Ids FYI Both services are in different files So How what is wrong with this approach"
54490606,"DynamoDB query using secondary index, how to query with different keys","https://stackoverflow.com/questions/54490606/dynamodb-query-using-secondary-index-how-to-query-with-different-keys","{amazon-dynamodb,serverless-framework,dynamodb-queries,dynamo-local,amazon-dynamodb-index}","2019-02-02 06:27:52+02","2024-05-17 04:58:27.492579+03","i am using serverless framework with dynamodb [in Local] trying to query with secondary indexed fields goal is to query with few keys like we do in basic find queries in Mongo urlSomevalue or may be like this urlsomevaluehasomevalue Table config i am using currently serverless yml with this currently i am only able to search with id field Q 1 What are the changes needs to be made to query with different fields [which is secondary indexed without using id in the query] 2 How do i search with multiple attributes [i e urlsomevaluehasomevalue ] Query i am using Output of the query"
54496641,"Deploy lambda using serverless without worrying about node_modules","https://stackoverflow.com/questions/54496641/deploy-lambda-using-serverless-without-worrying-about-node-modules","{aws-lambda,serverless-framework,serverless}","2019-02-02 19:19:05+02","2024-05-17 04:58:28.529726+03","I would like serverless to deploy a nodejs lambda function without taking 56 minutes in the packaging phase My package looks like My build folder is a combination of prebuilt static assets and transpiled javascript code that I create and does not require any extra dependency resolution I simply want serverless to zip that folder and deploy it "
44678952,"Moonmail installation issue - Command ""project"" not found","https://stackoverflow.com/questions/44678952/moonmail-installation-issue-command-project-not-found","{serverless-framework,moonmail}","2017-06-21 14:28:32+03","2024-05-17 05:06:05.789708+03","I am initializing Moonmail and following the readme executing the following command I am getting the following It seems that Serverless no longer has the project command since version 0 5 and it has been replaced with service which works a little differently What would be the way forward here"
54507574,"serverless deploy: Stop watching after CloudFormation has the update","https://stackoverflow.com/questions/54507574/serverless-deploy-stop-watching-after-cloudformation-has-the-update","{aws-cloudformation,serverless-framework,serverless,aws-serverless}","2019-02-03 21:05:26+02","2024-05-17 04:58:29.609539+03","I am using Bitbucket Pipelines to do CD for a Serverless app I want to use as few build minutes as possible for each deployment The lifecycle of the serverless deploy command when using AWS as the backing seems to be Because of the huge time difference I do not want to do step two So my question is simple how do I deploy a serverless app such that it only does step one and returns success or failure based on whether or now CloudFormation successfully accepted the new package I have looked at the docs for serverless deploy and I cannot see any options to enable that Also there seem to be AWS specific options in the serverless deploy command already so maybe this is an option that the serverless team will consider if there is no other way to do this N B As for how will you know if CloudFormation fails for that I would rather set up notifications to come from CloudFormation directly The build can just have the responsibility of pushing to CloudFormation "
54509173,"Native compile python libraries for serverless with serverless-python-requirements","https://stackoverflow.com/questions/54509173/native-compile-python-libraries-for-serverless-with-serverless-python-requiremen","{numpy,docker,python-3.6,serverless-framework,aws-serverless}","2019-02-04 01:17:17+02","2024-05-17 04:58:30.692728+03","I am trying to compile numpy for use in AWS Lambda functions from my windows machine I have been following this simple example of serverlesspythonrequirements for a lambda to print a numpy array I run serverless deploy from within a virtualenv in my local directory numpytest My requirements txt file simply contains and my YML file looks like When I attempt to test the function after upload with serverless invoke f numpy log I get the following error When I download the dependencies directly from AWS lambda it looks like the package is compiled in windows I have Docker installed and as far as I can tell it is working properly I have not used it before so that is why I am trying to use this solution as opposed to learning a lot of new commands in Docker What is going wrong"
54516623,"Issue With Deploy Services Under Custom API Domain","https://stackoverflow.com/questions/54516623/issue-with-deploy-services-under-custom-api-domain","{amazon-web-services,serverless-framework}","2019-02-04 12:56:19+02","2024-05-17 04:58:31.465154+03","I was following the Serverless blog post httpsserverless comblogapigatewaymultipleservices using it as a guide in my attempt to deploy services under a custom domain However I am receiving the following error An error occurred pathmapping Only one base path mapping is allowed if the base path is empty The relevant entry in the serverless yml is Anything sticks out that I screw up on Thanks for looking "
54526895,"debugging java functions via serverless-framework invoke local","https://stackoverflow.com/questions/54526895/debugging-java-functions-via-serverless-framework-invoke-local","{java,amazon-web-services,debugging,aws-lambda,serverless-framework}","2019-02-05 02:06:45+02","2024-05-17 04:58:32.414179+03","I am working on a project using the serverless framework with code written in Java and deployed on AWS I am able to deploy the lambda functions to AWS and I am also able to use the serverless invoke local command to run them locally What I have not figured out is how to attach to and debug this locally running function I do not see any promising command line options and the java invocation did not make use of the JAVA_OPTS environment variable to configure it there "
54528932,"DynamoDB,how to query with BEGINS_WITH","https://stackoverflow.com/questions/54528932/dynamodb-how-to-query-with-begins-with","{amazon-dynamodb,serverless-framework,dynamodb-queries,documentclient}","2019-02-05 06:39:31+02","2024-05-17 04:58:33.392271+03","i am using DocumentClient for query and using serverless framework with DynamoDb i am trying to query with BEGINS_WITH without providing any primary key here is how my data looks like here is my serverless yml [i e Table config i guess] Q Using DocumentClinet i want to query with the first few elements of some_string which will return all the docs that is matching like in this case i want to query some_string77 and it will return currently my query looks like this [this gives error ][Running in Local DynamoDB JS shell] seems like this above query needs a primary key and in my case that is id if i pass that then it will point to a single doc Here is what i have achived so far this above query does what i want but any better approach or solution always welcome "
54530537,"Serverless framework Cognito Userpool Pre Token Generator","https://stackoverflow.com/questions/54530537/serverless-framework-cognito-userpool-pre-token-generator","{amazon-web-services,aws-lambda,serverless-framework,serverless}","2019-02-05 08:43:59+02","2024-05-17 04:58:34.510694+03","I have a PreTokenGenerator function which adds an additional claim to the id token In my serverless yml I have the following definition This runs and deploys however does not wire up the user pool trigger in the userpool see below How can I get this trigger to be setup The documentation seems to be pretty lacking when it comes to cognito triggers"
54557325,"RDBMS vs. DynamoDB and Serverless vs. not Serverless","https://stackoverflow.com/questions/54557325/rdbms-vs-dynamodb-and-serverless-vs-not-serverless","{mysql,amazon-web-services,aws-lambda,amazon-dynamodb,serverless-framework}","2019-02-06 15:40:19+02","2024-05-17 04:58:35.534485+03","I have a little bit of a problem concerning the design of a planned application especially database engine and Serverlessnot serverless The goal is a Web Application which talks via the Rest API to the database The Rest API itself is really just CRUD operations so for that the Serverless aproach AWS Lambda would fit pretty good in my opinion For that the probably most efficient database to choose would be DynamoDB NoSQL I am familliar with RDBMS and have only little knowledge of NoSQL databases The Schema of the application is not yet finished and should be expandable at later points because there could be new features to implement and so on Because of this i would rather use a RDBMS and not a NoSQL database because they do not scale that well in terms of editing the schema at later points at least that is what i read the last couple of hours Choosing for example Amazon RDS MySQL database would be much more expensive and i do not know how well they do with the Serverless aproach of the Rest API So i am standing at a point i really do not know what services to use here Could i still use DynamoDB The schema would propably be very relational "
54586500,"Difference in serverless.zip file sizes - what could be causing it","https://stackoverflow.com/questions/54586500/difference-in-serverless-zip-file-sizes-what-could-be-causing-it","{serverless-framework,serverless,aws-serverless}","2019-02-08 05:30:18+02","2024-05-17 04:58:36.568479+03","A colleague and I are both working with serverless both on windows 10 with the latest serverless version of 1 37 0 with the same npm version of 6 70 Yet running the serverless command his computer bundles up the node modules folder to upload a package of on average 89 MB yet mine bundles to 20Mb i cannot figure out what could be causing this Dev dependencies are being excluded so not sure why my laptop is packaging it up so inefficiently compared to his Does any one know of any reasons as to why this could be or any other recommendations"
54589188,"How to add Method Response in serverless.yml","https://stackoverflow.com/questions/54589188/how-to-add-method-response-in-serverless-yml","{amazon-web-services,aws-api-gateway,serverless-framework}","2019-02-08 09:17:22+02","2024-05-17 04:58:37.648644+03","I am trying to add CORS header to Method Response header with serverless Heres my config My expectation is that CORS is enabled in GET method but only OPTION method comes up From my research I stumbled upon this setting However nothing showed up and no error when I deployed serverless My understanding is that a 200 response status code has to exist before CORS can be added here When I create a new resource using UI console a 200 status code is added automatically but serverless does not create it Any suggestion to achieve this without me creating a 200 status code manually"
53910973,"lambda task timed out error while using rekognition","https://stackoverflow.com/questions/53910973/lambda-task-timed-out-error-while-using-rekognition","{amazon-web-services,react-native,aws-lambda,serverless-framework,amazon-rekognition}","2018-12-24 08:26:09+02","2024-05-17 04:58:39.259619+03","I am building a React native app with serverless framework using AWS services I created a RESTapi with lambda function nodeJs8 10 environment and API gateway to use rekognition services such as indexFaces listCollection etc My lambda is in VPC with RDS later I will Aurora to store faceID and other data Everything works fine except rekognition services When I call any rekognition services it shows Task timed out after 270 04 seconds But it works when I call locally using serverlessofflineplugin I attach all necessary permissions to my lambda like AmazonRekognitionFullAccess Here is my code index js How to solve this timeout error as it does not show any error on CloudWatch logs "
53921419,"Problem when deploying a NodeJS function using Serverless Framework","https://stackoverflow.com/questions/53921419/problem-when-deploying-a-nodejs-function-using-serverless-framework","{node.js,amazon-web-services,serverless-framework}","2018-12-25 10:21:27+02","2024-05-17 04:58:39.927218+03","I have an application with this architecture My problem is when i call serverless deploy i end up with the entier application in the NodeJS function Function1 This problem is happend only with the NodeJS function the Python functions has only the code that is related to each one of them NOTE I have this in my serverless yml Thanks for your help "
53936747,"Serverless - Numpy - Unable to find good bind path format","https://stackoverflow.com/questions/53936747/serverless-numpy-unable-to-find-good-bind-path-format","{python,windows,numpy,lambda,serverless-framework}","2018-12-26 20:20:44+02","2024-05-17 04:58:40.88807+03","I have been beating on this for over a week and been through all sorts of forum issues and posts and cannot resolve I am trying to package numpy in a function individually building requirements I have multiple functions with multiple requirements that I would like to keep separate Environment Windows 10 Home Docker Toolbox for Windows Serverless Version Directory Structure serverless yml I have my project files in C\Serverless\test I run npm init followed by npm i save serverlesspythonrequirements accepting all defaults I get the following on sls deploy v even though I have added C\ to Shared Folders on the running default VM in VirtualBox and selected automount and permanent If I comment out both dockerizePip and dockerFile I get the following as expected based on here and other SO posts If I comment out dockerfile I get With Dockerfile If I move my project to C\Users\ I get this instead I have seen the Makefile style recommendation from brianz here but I am not sure how to adapt that to this Makefiles are not my strong suit I am a bit at a loss as to what to do next and advice would be greatly appreciated TIA "
